date,league,home,away,home_goals,away_goals,total_goals,actual,pred,correct,actual_over,pred_over,correct_ou,actual_btts,pred_btts,correct_btts,p_home,p_draw,p_away,p_over,p_btts
2026-01-25,Eredivisie,Telstar,AZ Alkmaar,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.2104,0.2172,0.5723,0.7778,0.6602
2026-01-25,Ligue1,Nantes,Nice,1,4,5,A,A,1,1,OVER,1,1,GG,1,0.3171,0.2556,0.4273,0.5632,0.6071
2026-01-25,LaLiga,Alaves,Betis,2,1,3,H,A,0,1,UNDER,0,1,NG,0,0.3078,0.2774,0.4148,0.4043,0.4862
2026-01-25,SerieA,Genoa,Bologna,3,2,5,H,A,0,1,UNDER,0,1,GG,1,0.2991,0.223,0.4779,0.4857,0.5476
2026-01-25,LaLiga,Barcelona,Oviedo,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.8928,0.071,0.0361,0.7778,0.507
2026-01-26,Championship,Norwich,Coventry,2,1,3,H,A,0,1,OVER,1,1,GG,1,0.2269,0.2343,0.5388,1.0,0.5476
2026-01-26,PrimeiraLiga,Porto,Gil Vicente,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.6695,0.2605,0.07,0.3529,0.3869
2026-01-26,SerieA,Verona,Udinese,1,3,4,A,A,1,1,UNDER,0,1,GG,1,0.3199,0.2883,0.3917,0.4857,0.6071
2026-01-26,EPL,Everton,Leeds,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.5081,0.2619,0.2299,0.5556,0.5689
2026-01-26,LaLiga,Girona,Getafe,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.4105,0.3579,0.2316,0.25,0.4862
2026-01-27,LeagueOne,Wycombe,Wigan,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.5104,0.2586,0.231,0.5962,0.5689
2026-01-27,LeagueOne,Rotherham,Northampton,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.4111,0.2791,0.3098,0.4286,0.507
2026-01-27,LeagueOne,Reading,Exeter,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.4105,0.3579,0.2316,0.3158,0.4862
2026-01-27,LeagueOne,Doncaster,Leyton Orient,3,0,3,H,H,1,1,OVER,1,0,GG,0,0.4087,0.2295,0.3619,0.7143,0.6882
2026-01-27,LeagueOne,Plymouth,Mansfield,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.3199,0.2883,0.3917,0.3448,0.507
2026-01-27,LeagueOne,Lincoln,Bradford,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.5033,0.2719,0.2248,0.5714,0.4862
2026-01-27,Bundesliga,Werder Bremen,Hoffenheim,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.1517,0.2254,0.6229,0.6889,0.5689
2026-01-27,LeagueOne,Blackpool,Stockport,1,2,3,A,A,1,1,OVER,1,1,GG,1,0.2222,0.2805,0.4974,0.7143,0.6471
2026-01-27,LeagueOne,Bolton,Burton,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.5899,0.2248,0.1852,0.4286,0.4862
2026-01-27,LeagueOne,Cardiff,Barnsley,4,0,4,H,H,1,1,OVER,1,0,GG,0,0.5891,0.2219,0.189,0.7143,0.6071
2026-01-27,Bundesliga,St Pauli,RB Leipzig,1,1,2,D,A,0,0,OVER,0,1,NG,0,0.1886,0.2232,0.5882,0.6825,0.507
2026-01-27,LeagueOne,Huddersfield,Luton,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5699,0.2147,0.2155,0.7143,0.6071
2026-01-27,LeagueOne,Stevenage,Peterboro,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4317,0.3686,0.1997,0.3448,0.4862
2026-01-30,Championship,Bristol City,Derby,0,5,5,A,H,0,1,UNDER,0,0,NG,1,0.4111,0.2791,0.3098,0.4173,0.507
2026-01-30,PrimeiraLiga,Guimaraes,Moreirense,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.3892,0.2744,0.3364,0.3857,0.507
2026-01-30,Eredivisie,NAC Breda,Twente,2,2,4,D,A,0,1,UNDER,0,1,NG,0,0.2032,0.2434,0.5534,0.3333,0.4862
2026-01-30,LaLiga,Espanol,Alaves,1,2,3,A,H,0,1,UNDER,0,1,NG,0,0.4331,0.3697,0.1972,0.3704,0.3869
2026-01-30,SerieA,Lazio,Genoa,3,2,5,H,H,1,1,UNDER,0,1,GG,1,0.5256,0.2366,0.2378,0.4857,0.5689
2026-01-30,Bundesliga,FC Koln,Wolfsburg,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5256,0.2366,0.2378,0.6825,0.6882
2026-01-30,Ligue1,Lens,Le Havre,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.636,0.2475,0.1165,0.2941,0.3869
2026-01-31,GreekSL,Atromitos,OFI Crete,1,2,3,A,H,0,1,UNDER,0,1,NG,0,0.486,0.294,0.22,0.4792,0.4862
2026-01-31,LeagueOne,Leyton Orient,Port Vale,0,1,1,A,H,0,0,OVER,0,0,NG,1,0.5227,0.2823,0.1949,0.5094,0.4862
2026-01-31,LeagueOne,Exeter,Rotherham,0,4,4,A,H,0,1,OVER,1,0,NG,1,0.5872,0.2285,0.1844,0.5,0.4795
2026-01-31,LeagueOne,Burton,Cardiff,2,2,4,D,A,0,1,UNDER,0,1,NG,0,0.2088,0.2552,0.536,0.3448,0.4862
2026-01-31,LeagueOne,Barnsley,Stevenage,3,1,4,H,A,0,1,OVER,1,1,GG,1,0.325,0.2929,0.3821,0.7143,0.6071
2026-01-31,LeagueOne,Northampton,Reading,0,2,2,A,A,1,0,UNDER,1,0,NG,1,0.3085,0.2759,0.4157,0.4286,0.4862
2026-01-31,LeagueOne,AFC Wimbledon,Bolton,0,1,1,A,D,0,0,UNDER,1,0,NG,1,0.344,0.3983,0.2577,0.3158,0.4795
2026-01-31,PrimeiraLiga,Santa Clara,Estoril,2,4,6,A,A,1,1,UNDER,0,1,NG,0,0.3,0.3473,0.3527,0.3857,0.4795
2026-01-31,Bundesliga,Augsburg,St Pauli,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.4105,0.3579,0.2316,0.0,0.3869
2026-01-31,LaLiga,Oviedo,Girona,1,0,1,H,A,0,0,UNDER,1,0,NG,1,0.2306,0.3739,0.3955,0.3704,0.3869
2026-01-31,GreekSL,Panetolikos,Aris,0,1,1,A,A,1,0,UNDER,1,0,NG,1,0.2025,0.2776,0.5198,0.4792,0.4795
2026-01-31,GreekSL,Volos NFC,Larisa,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.4013,0.3635,0.2352,0.4783,0.3869
2026-01-31,Championship,Watford,Swansea,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.5303,0.2687,0.201,0.4173,0.4862
2026-01-31,Bundesliga,Ein Frankfurt,Leverkusen,1,3,4,A,A,1,1,OVER,1,1,GG,1,0.2914,0.2147,0.4939,0.6889,0.6471
2026-01-31,LeagueOne,Luton,Blackpool,1,0,1,H,H,1,0,OVER,0,0,NG,1,0.5256,0.2366,0.2378,0.5,0.507
2026-01-31,Championship,Ipswich,Preston,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.5876,0.2239,0.1885,0.4173,0.4795
2026-01-31,Championship,Middlesbrough,Norwich,1,0,1,H,H,1,0,OVER,0,0,NG,1,0.532,0.2696,0.1984,0.529,0.507
2026-01-31,Bundesliga,Hamburg,Bayern Munich,2,2,4,D,A,0,1,OVER,1,1,NG,0,0.1366,0.1795,0.6839,0.6889,0.507
2026-01-31,LaLiga,Elche,Barcelona,1,3,4,A,A,1,1,OVER,1,1,GG,1,0.1886,0.2232,0.5882,0.6607,0.6882
2026-01-31,LaLiga,Levante,Ath Madrid,0,0,0,D,A,0,0,OVER,0,0,GG,0,0.1286,0.2315,0.6399,0.625,0.5689
2026-01-31,LaLiga,Osasuna,Villarreal,2,2,4,D,A,0,1,OVER,1,1,GG,1,0.3068,0.2287,0.4645,0.6607,0.5689
2026-01-31,Bundesliga,RB Leipzig,Mainz,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.5891,0.2219,0.189,0.8068,0.6882
2026-01-31,Championship,Blackburn,Hull,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.1886,0.2232,0.5882,0.6923,0.6471
2026-01-31,Championship,Stoke,Southampton,0,2,2,A,H,0,0,UNDER,1,0,GG,0,0.5876,0.2239,0.1885,0.4173,0.5476
2026-01-31,LeagueOne,Bradford,Doncaster,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5246,0.2411,0.2343,0.5714,0.5476
2026-01-31,Ligue1,Lorient,Nantes,2,1,3,H,H,1,1,OVER,1,1,GG,1,0.451,0.2998,0.2492,0.5632,0.5689
2026-01-31,Bundesliga,Werder Bremen,M'gladbach,1,1,2,D,A,0,0,OVER,0,1,NG,0,0.3054,0.2695,0.4252,0.5094,0.507
2026-01-31,EPL,Leeds,Arsenal,0,4,4,A,A,1,1,UNDER,0,0,NG,1,0.2914,0.2147,0.4939,0.375,0.4862
2026-01-31,Championship,Portsmouth,West Brom,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.4105,0.3579,0.2316,0.4173,0.4862
2026-01-31,PrimeiraLiga,Alverca,Estrela,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.4111,0.2791,0.3098,0.463,0.507
2026-01-31,LeagueOne,Mansfield,Wycombe,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.451,0.2998,0.2492,0.3448,0.507
2026-01-31,Championship,Sheffield Weds,Wrexham,0,1,1,A,A,1,0,UNDER,1,0,NG,1,0.1325,0.2387,0.6288,0.4173,0.4862
2026-01-31,SerieA,Pisa,Sassuolo,1,3,4,A,D,0,1,UNDER,0,1,NG,0,0.2158,0.4013,0.383,0.3188,0.3869
2026-01-31,PrimeiraLiga,Rio Ave,Arouca,0,3,3,A,H,0,1,OVER,1,0,GG,0,0.5071,0.2604,0.2326,0.6111,0.6471
2026-01-31,Ligue1,Paris FC,Marseille,2,2,4,D,A,0,1,OVER,1,1,GG,1,0.1915,0.1819,0.6266,0.6765,0.5689
2026-01-31,Ligue1,Monaco,Rennes,4,0,4,H,H,1,1,OVER,1,0,GG,0,0.4229,0.2325,0.3446,0.6765,0.6471
2026-01-31,SerieA,Cagliari,Verona,4,0,4,H,H,1,1,UNDER,0,0,NG,1,0.486,0.294,0.22,0.3188,0.4862
2026-01-31,Championship,Millwall,Sheffield United,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.5256,0.2366,0.2378,0.529,0.5689
2026-01-31,Championship,Oxford,Birmingham,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.4067,0.2868,0.3065,0.3867,0.4862
2026-01-31,EPL,Brighton,Everton,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.486,0.294,0.22,0.0,0.4862
2026-01-31,SerieA,Napoli,Fiorentina,2,1,3,H,H,1,1,OVER,1,1,GG,1,0.6742,0.2177,0.108,0.5342,0.5435
2026-01-31,LeagueOne,Peterboro,Huddersfield,2,3,5,A,H,0,1,OVER,1,1,GG,1,0.4111,0.2791,0.3098,0.5714,0.5476
2026-01-31,EPL,Liverpool,Newcastle,4,1,5,H,H,1,1,UNDER,0,1,NG,0,0.4966,0.2786,0.2248,0.0,0.4862
2026-01-31,Championship,QPR,Coventry,2,1,3,H,A,0,1,OVER,1,1,GG,1,0.2999,0.2209,0.4792,1.0,0.6071
2026-01-31,Bundesliga,Hoffenheim,Union Berlin,3,1,4,H,H,1,1,OVER,1,1,GG,1,0.5876,0.2239,0.1885,0.5333,0.5689
2026-01-31,Eredivisie,Zwolle,Telstar,4,1,5,H,H,1,1,UNDER,0,1,NG,0,0.4105,0.3579,0.2316,0.3962,0.3869
2026-01-31,Eredivisie,Sparta Rotterdam,Groningen,2,0,2,H,A,0,0,UNDER,1,0,NG,1,0.3054,0.2695,0.4252,0.3962,0.507
2026-01-31,LeagueOne,Wigan,Lincoln,0,1,1,A,D,0,0,UNDER,1,0,NG,1,0.3065,0.3548,0.3386,0.3448,0.4795
2026-01-31,LeagueOne,Stockport,Plymouth,2,1,3,H,H,1,1,OVER,1,1,GG,1,0.5256,0.2366,0.2378,0.7143,0.6071
2026-01-31,Championship,Leicester,Charlton,0,2,2,A,H,0,0,UNDER,1,0,GG,0,0.4974,0.2744,0.2281,0.4173,0.5435
2026-01-31,Eredivisie,AZ Alkmaar,Nijmegen,1,3,4,A,H,0,1,OVER,1,1,GG,1,0.4058,0.2564,0.3377,0.7778,0.6882
2026-01-31,EPL,Wolves,Bournemouth,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.2104,0.2172,0.5723,0.6667,0.6471
2026-01-31,EPL,Chelsea,West Ham,3,2,5,H,H,1,1,OVER,1,1,NG,0,0.6377,0.2431,0.1192,0.5556,0.4862
2026-02-01,Eredivisie,Heracles,For Sittard,2,1,3,H,A,0,1,OVER,1,1,GG,1,0.3068,0.2287,0.4645,0.7778,0.6882
2026-02-01,SerieA,Como,Atalanta,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.4168,0.3559,0.2273,0.4857,0.4862
2026-02-01,Ligue1,Angers,Metz,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.6669,0.2153,0.1178,0.6415,0.6071
2026-02-01,Eredivisie,Excelsior,Ajax,2,2,4,D,A,0,1,OVER,1,1,GG,1,0.1362,0.2295,0.6343,0.5569,0.5476
2026-02-01,SerieA,Parma,Juventus,1,4,5,A,A,1,1,UNDER,0,1,NG,0,0.1315,0.2446,0.6239,0.3188,0.4795
2026-02-01,Eredivisie,PSV Eindhoven,Feyenoord,3,0,3,H,H,1,1,OVER,1,0,GG,0,0.4834,0.2206,0.2961,0.7778,0.6071
2026-02-01,EPL,Nott'm Forest,Crystal Palace,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.4087,0.2295,0.3619,0.4884,0.507
2026-02-01,Ligue1,Lyon,Lille,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5893,0.2246,0.186,0.6415,0.5689
2026-02-01,EPL,Tottenham,Man City,2,2,4,D,A,0,1,OVER,1,1,GG,1,0.2099,0.2513,0.5388,0.5556,0.5476
2026-02-01,EPL,Aston Villa,Brentford,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.63,0.2401,0.1298,0.5556,0.5476
2026-02-01,EPL,Man United,Fulham,3,2,5,H,H,1,1,OVER,1,1,GG,1,0.63,0.2401,0.1298,0.5556,0.5476
2026-02-01,SerieA,Torino,Lecce,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4105,0.3579,0.2316,0.3188,0.507
2026-02-01,Bundesliga,Dortmund,Heidenheim,3,2,5,H,H,1,1,OVER,1,1,NG,0,0.8731,0.0916,0.0353,0.6825,0.4862
2026-02-01,Eredivisie,Volendam,Go Ahead Eagles,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.3187,0.2376,0.4437,0.5714,0.6471
2026-02-01,Eredivisie,Heerenveen,Utrecht,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.3882,0.2548,0.357,0.5569,0.6071
2026-02-01,SerieA,Cremonese,Inter,0,2,2,A,A,1,0,OVER,0,0,NG,1,0.1247,0.0893,0.786,0.5342,0.507
2026-02-01,GreekSL,AEK,Olympiakos,1,1,2,D,D,1,0,UNDER,1,1,NG,0,0.3065,0.3548,0.3386,0.2,0.4795
2026-02-01,LaLiga,Betis,Valencia,2,1,3,H,H,1,1,OVER,1,1,GG,1,0.6753,0.217,0.1077,0.6607,0.6071
2026-02-01,Ligue1,Toulouse,Auxerre,0,0,0,D,H,0,0,OVER,0,0,NG,1,0.662,0.2185,0.1195,0.5632,0.507
2026-02-01,LaLiga,Getafe,Celta,0,0,0,D,A,0,0,UNDER,1,0,NG,1,0.2281,0.288,0.4838,0.3704,0.3869
2026-02-01,Bundesliga,Stuttgart,Freiburg,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.4168,0.3559,0.2273,0.5333,0.5476
2026-02-01,PrimeiraLiga,Tondela,Benfica,0,0,0,D,A,0,0,UNDER,1,0,NG,1,0.1342,0.1939,0.6718,0.463,0.4862
2026-02-01,PrimeiraLiga,Sp Lisbon,Nacional,2,1,3,H,H,1,1,OVER,1,1,NG,0,0.8112,0.156,0.0328,0.8148,0.3869
2026-02-01,LaLiga,Ath Bilbao,Sociedad,1,1,2,D,D,1,0,UNDER,1,1,NG,0,0.344,0.3983,0.2577,0.3704,0.4862
2026-02-01,Ligue1,Nice,Brest,2,2,4,D,H,0,1,UNDER,0,1,GG,1,0.451,0.2998,0.2492,0.475,0.5689
2026-02-01,GreekSL,Levadeiakos,Asteras Tripolis,3,1,4,H,H,1,1,OVER,1,1,NG,0,0.7056,0.1819,0.1125,0.625,0.4795
2026-02-01,LaLiga,Real Madrid,Vallecano,2,1,3,H,H,1,1,OVER,1,1,NG,0,0.8731,0.0916,0.0353,0.6607,0.4862
2026-02-01,GreekSL,PAOK,Panserraikos,4,1,5,H,H,1,1,OVER,1,1,NG,0,0.9614,0.0,0.0386,0.625,0.3869
2026-02-01,GreekSL,Panathinaikos,Kifisia,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.63,0.2401,0.1298,0.5724,0.4795
2026-02-01,PrimeiraLiga,Gil Vicente,Famalicao,5,0,5,H,D,0,1,UNDER,0,0,NG,1,0.344,0.3983,0.2577,0.3529,0.3869
2026-02-01,Ligue1,Strasbourg,Paris SG,1,2,3,A,A,1,1,UNDER,0,1,NG,0,0.2341,0.324,0.4419,0.2941,0.4795
2026-02-02,PrimeiraLiga,AVS,Sp Braga,0,4,4,A,A,1,1,OVER,1,0,NG,1,0.1315,0.2105,0.6581,0.6154,0.507
2026-02-02,EPL,Sunderland,Burnley,3,0,3,H,H,1,1,OVER,1,0,GG,0,0.5915,0.2228,0.1857,0.5556,0.5689
2026-02-02,SerieA,Udinese,Roma,1,0,1,H,A,0,0,UNDER,1,0,NG,1,0.1322,0.2408,0.627,0.3188,0.4862
2026-02-02,PrimeiraLiga,Casa Pia,Porto,2,1,3,H,A,0,1,OVER,1,1,NG,0,0.0,0.102,0.898,0.6154,0.507
2026-02-02,LaLiga,Mallorca,Sevilla,4,1,5,H,A,0,1,OVER,1,1,GG,1,0.3199,0.2883,0.3917,0.5195,0.6071
2026-02-03,LeagueOne,Burton,Doncaster,1,2,3,A,H,0,1,OVER,1,1,NG,0,0.4162,0.2766,0.3071,0.5094,0.4862
2026-02-03,LeagueOne,Barnsley,Northampton,2,2,4,D,H,0,1,OVER,1,1,GG,1,0.5893,0.2246,0.186,0.7143,0.5476
2026-02-03,Championship,Sheffield United,Oxford,3,1,4,H,H,1,1,UNDER,0,1,NG,0,0.5023,0.2734,0.2243,0.4173,0.4862
2026-02-03,SerieA,Bologna,Milan,0,3,3,A,A,1,1,UNDER,0,0,NG,1,0.1881,0.2253,0.5866,0.3188,0.4862
2026-02-03,LeagueOne,Port Vale,AFC Wimbledon,0,1,1,A,D,0,0,OVER,0,0,GG,0,0.3065,0.3548,0.3386,0.5094,0.5476
2026-02-03,Championship,Hull,Watford,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.4111,0.2791,0.3098,0.4173,0.4862
2026-02-03,Championship,Blackburn,Sheffield Weds,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4111,0.2791,0.3098,0.4,0.4795
2026-02-04,GreekSL,Asteras Tripolis,Olympiakos,0,3,3,A,A,1,1,UNDER,0,0,NG,1,0.1286,0.2315,0.6399,0.4792,0.4795
2026-02-06,EPL,Leeds,Nott'm Forest,3,1,4,H,H,1,1,UNDER,0,1,GG,1,0.5014,0.2687,0.2299,0.375,0.5476
2026-02-06,SerieA,Verona,Pisa,0,0,0,D,A,0,0,OVER,0,0,GG,0,0.3792,0.2211,0.3997,0.625,0.5689
2026-02-06,Bundesliga,Union Berlin,Ein Frankfurt,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.3751,0.2162,0.4086,0.8,0.6882
2026-02-06,Championship,Charlton,QPR,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.4105,0.3579,0.2316,0.3867,0.4862
2026-02-06,Ligue1,Metz,Lille,0,0,0,D,A,0,0,OVER,0,0,GG,0,0.1362,0.2295,0.6343,0.6765,0.5689
2026-02-06,LaLiga,Celta,Osasuna,1,2,3,A,H,0,1,UNDER,0,1,NG,0,0.4797,0.3399,0.1803,0.3704,0.4862
2026-02-06,Eredivisie,NAC Breda,Excelsior,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.5037,0.2684,0.2279,0.3962,0.507
2026-02-07,SerieA,Genoa,Napoli,2,3,5,A,A,1,1,UNDER,0,1,NG,0,0.2035,0.2742,0.5223,0.3188,0.4859
2026-02-07,SerieA,Fiorentina,Torino,2,2,4,D,H,0,1,OVER,1,1,GG,1,0.5272,0.2374,0.2355,0.5342,0.6071
2026-02-07,GreekSL,Larisa,Panetolikos,1,4,5,A,H,0,1,UNDER,0,1,NG,0,0.5256,0.2366,0.2378,0.4783,0.3869
2026-02-07,GreekSL,Asteras Tripolis,Volos NFC,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.3882,0.2548,0.357,0.4792,0.3869
2026-02-07,PrimeiraLiga,Estrela,Santa Clara,1,0,1,H,H,1,0,UNDER,1,0,GG,0,0.4013,0.3635,0.2352,0.3529,0.5476
2026-02-07,PrimeiraLiga,Moreirense,Gil Vicente,1,2,3,A,A,1,1,UNDER,0,1,NG,0,0.3164,0.2962,0.3874,0.3529,0.4862
2026-02-07,PrimeiraLiga,Estoril,Tondela,2,2,4,D,H,0,1,OVER,1,1,NG,0,0.774,0.1637,0.0623,0.6154,0.507
2026-02-07,PrimeiraLiga,Arouca,Guimaraes,3,2,5,H,A,0,1,UNDER,0,1,NG,0,0.3233,0.3195,0.3572,0.3529,0.4862
2026-02-07,LaLiga,Barcelona,Mallorca,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.8928,0.071,0.0361,0.7778,0.507
2026-02-07,Championship,Wrexham,Millwall,0,2,2,A,H,0,0,OVER,0,0,GG,0,0.4003,0.2979,0.3017,0.529,0.5476
2026-02-07,GreekSL,Kifisia,Atromitos,0,1,1,A,A,1,0,UNDER,1,0,NG,1,0.3138,0.2633,0.4229,0.4783,0.4862
2026-02-07,EPL,Man United,Tottenham,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.4656,0.2153,0.3191,0.625,0.5689
2026-02-07,Bundesliga,M'gladbach,Leverkusen,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.132,0.2112,0.6568,0.7647,0.6882
2026-02-07,Championship,Birmingham,Leicester,2,1,3,H,H,1,1,OVER,1,1,GG,1,0.5909,0.2226,0.1865,1.0,0.6071
2026-02-07,LeagueOne,Stockport,Leyton Orient,0,0,0,D,H,0,0,OVER,0,0,GG,0,0.5668,0.216,0.2171,0.7143,0.5689
2026-02-07,LeagueOne,Rotherham,Cardiff,0,3,3,A,A,1,1,UNDER,0,0,NG,1,0.2032,0.2434,0.5534,0.4286,0.4862
2026-02-07,Bundesliga,Mainz,Augsburg,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.4156,0.3548,0.2296,0.2857,0.4862
2026-02-07,LeagueOne,Plymouth,Lincoln,1,4,5,A,A,1,1,UNDER,0,1,GG,1,0.2335,0.2438,0.5227,0.3448,0.5476
2026-02-07,Bundesliga,Freiburg,Werder Bremen,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5876,0.2239,0.1885,0.5333,0.6071
2026-02-07,Ligue1,Lens,Rennes,3,1,4,H,H,1,1,OVER,1,1,NG,0,0.709,0.2278,0.0632,0.5632,0.507
2026-02-07,Championship,West Brom,Stoke,0,0,0,D,A,0,0,UNDER,1,0,NG,1,0.3199,0.2883,0.3917,0.0,0.4862
2026-02-07,Championship,Preston,Portsmouth,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.5023,0.2734,0.2243,0.4173,0.3869
2026-02-07,LaLiga,Sociedad,Elche,3,1,4,H,H,1,1,OVER,1,1,GG,1,0.5668,0.216,0.2171,0.6607,0.5476
2026-02-07,Championship,Hull,Bristol City,2,3,5,A,H,0,1,UNDER,0,1,NG,0,0.451,0.2998,0.2492,0.3867,0.4795
2026-02-07,Bundesliga,St Pauli,Stuttgart,2,1,3,H,A,0,1,OVER,1,1,GG,1,0.1286,0.2315,0.6399,0.8667,0.6071
2026-02-07,LeagueOne,Wycombe,Doncaster,4,0,4,H,H,1,1,OVER,1,0,NG,1,0.5893,0.2246,0.186,0.5714,0.507
2026-02-07,Bundesliga,Heidenheim,Hamburg,0,2,2,A,D,0,0,UNDER,1,0,NG,1,0.344,0.3983,0.2577,0.0,0.4862
2026-02-07,LeagueOne,Luton,Bradford,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.4974,0.2744,0.2281,0.3448,0.4862
2026-02-07,EPL,Burnley,West Ham,0,2,2,A,D,0,0,UNDER,1,0,GG,0,0.3065,0.3548,0.3386,0.375,0.5435
2026-02-07,EPL,Bournemouth,Aston Villa,1,1,2,D,D,1,0,UNDER,1,1,GG,1,0.3065,0.3548,0.3386,0.4884,0.5689
2026-02-07,EPL,Fulham,Everton,1,2,3,A,H,0,1,UNDER,0,1,NG,0,0.4105,0.3579,0.2316,0.0,0.4862
2026-02-07,EPL,Wolves,Chelsea,1,3,4,A,A,1,1,OVER,1,1,GG,1,0.1574,0.1055,0.7371,0.6667,0.5476
2026-02-07,Bundesliga,Wolfsburg,Dortmund,1,2,3,A,A,1,1,OVER,1,1,GG,1,0.1366,0.1795,0.6839,0.7647,0.6071
2026-02-07,Championship,Southampton,Watford,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4213,0.3596,0.2191,0.3846,0.4862
2026-02-07,Eredivisie,Zwolle,Volendam,1,2,3,A,H,0,1,UNDER,0,1,NG,0,0.5899,0.2248,0.1852,0.3962,0.4862
2026-02-07,Championship,Coventry,Oxford,0,0,0,D,H,0,0,OVER,0,0,NG,1,0.5899,0.2248,0.1852,0.529,0.507
2026-02-07,Championship,Derby,Ipswich,1,2,3,A,A,1,1,UNDER,0,1,GG,1,0.2559,0.2367,0.5074,0.4173,0.5476
2026-02-07,Ligue1,Nantes,Lyon,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.132,0.2112,0.6568,0.6765,0.6071
2026-02-07,LeagueOne,Port Vale,Burton,2,2,4,D,A,0,1,UNDER,0,1,NG,0,0.2957,0.3423,0.362,0.4286,0.4862
2026-02-07,EPL,Newcastle,Brentford,2,3,5,A,H,0,1,OVER,1,1,GG,1,0.5812,0.2274,0.1914,0.5556,0.6471
2026-02-07,LeagueOne,AFC Wimbledon,Reading,3,2,5,H,A,0,1,UNDER,0,1,NG,0,0.3199,0.2883,0.3917,0.3448,0.4795
2026-02-07,Championship,Norwich,Blackburn,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.3982,0.2703,0.3314,0.3867,0.4862
2026-02-07,Ligue1,Brest,Lorient,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.4173,0.3779,0.2048,0.0,0.4862
2026-02-07,LeagueOne,Mansfield,Exeter,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.4974,0.2744,0.2281,0.3448,0.4862
2026-02-07,Eredivisie,Nijmegen,Heracles,4,1,5,H,H,1,1,OVER,1,1,NG,0,0.7615,0.1772,0.0613,0.7778,0.507
2026-02-07,Eredivisie,For Sittard,Sparta Rotterdam,2,2,4,D,D,1,1,OVER,1,1,GG,1,0.3065,0.3548,0.3386,0.5569,0.5689
2026-02-07,Eredivisie,Twente,Heerenveen,5,0,5,H,H,1,1,UNDER,0,0,NG,1,0.4384,0.3194,0.2422,0.3962,0.4862
